fidelity,trace_distance,purity_original,purity_reconstructed
0.5000000026341774,0.7500481968474981,0.9999999999999996,0.2501927933281925
0.713080317576354,0.5085226364733231,0.9999999999999996,0.5174550692382811
0.7066390609198869,0.5043949770737021,0.9999999999999996,0.4987609678098832
0.7066671733098604,0.5006282759540742,0.9999999999999996,0.49877208975048387
0.7067540696361821,0.5005109915743476,0.9999999999999996,0.49902827377294084
0.7075234389488144,0.5006309483505751,0.9999999999999996,0.5012415930588827
0.500000000771646,0.7500053829111876,0.9999999999999996,0.250021535485797
0.7044588250274253,0.5004908306195968,0.9999999999999996,0.4926351999228124
0.7061847205577396,0.501303925704303,0.9999999999999996,0.4974036510645341
0.5000000026341774,0.7500011528890906,0.9999999999999996,0.25000461155940756
0.7053210067822739,0.5025740010146672,0.9999999999999996,0.49508537022037646
0.8650266986068711,0.5000185153891867,0.9999999999999996,0.7467123472389903
0.706859136562851,0.5003501610576198,0.9999999999999996,0.499300168335826
0.8670341337720433,0.5000143071518176,0.9999999999999996,0.7535530850696858
0.7104152693348336,0.5020271615039892,0.9999999999999996,0.5094630090260486
0.7054904793213169,0.5023936448732939,0.9999999999999996,0.4956774554734347
0.7080892130770213,0.5014407301036687,0.9999999999999996,0.5029273416174153
0.5000000026341774,0.7500002943091095,0.9999999999999996,0.2500011772367843
0.49999999971106207,0.7500070175258419,0.9999999999999996,0.25002985906364655
0.7088310758966777,0.5024426743167136,0.9999999999999996,0.5049115450280963
0.7060491929308035,0.501494544023733,0.9999999999999996,0.4970198465998902
0.5000000015732516,0.7500096499135936,0.9999999999999996,0.25003863517247504
0.7092785267708144,0.5030767486621286,0.9999999999999996,0.5061927556698064
0.7062407534083616,0.5066178747905185,0.9999999999999996,0.4976493640181201
0.867636970183482,0.500028172875219,0.9999999999999996,0.7556367178818548
0.5000000026341774,0.7499999999999999,0.9999999999999996,0.25
0.7070398562017407,0.5006203724020439,0.9999999999999996,0.49984929794266075
0.5000000007715323,0.7500003713195248,0.9999999999999996,0.25000148900394703
0.7073506049780963,0.5040459392333341,0.9999999999999996,0.5007359601017567
0.7072236783501288,0.5042336153378275,0.9999999999999996,0.5003905005096794
0.7088555317725493,0.5024877917543771,0.9999999999999996,0.5050005470632001
0.5017627606986048,0.751765864285462,0.9999999999999996,0.25354420167762276
0.49999999627516445,0.7500168551718609,0.9999999999999996,0.25011907230810015
0.8651510066883252,0.5000000297651898,0.9999999999999996,0.7470059527112518
0.5000000007715327,0.7500094709883172,0.9999999999999996,0.25003788775772545
0.868128885505544,0.5000057285501974,0.9999999999999996,0.7573300244150609
0.7044587374134221,0.5037378925305152,0.9999999999999996,0.49258010230125315
0.4999999962738006,0.7500680958205368,0.9999999999999996,0.2502343078851401
0.7092169726540831,0.5029887086904534,0.9999999999999996,0.50601314501454
0.7083237247173895,0.5019128911221094,0.9999999999999996,0.5034582353272884
0.5000000018630991,0.750012600271172,0.9999999999999996,0.25005044769419843
0.8659303005510401,0.5000019692208357,0.9999999999999996,0.7497578155006472
0.7054301559207757,0.5025230783620767,0.9999999999999996,0.4953779608490739
0.864578393352816,0.5000000245813724,0.9999999999999996,0.7450315398190382
0.4996380521398688,0.7496784332269602,0.9999999999999996,0.24938177736036032
0.4993793365848846,0.7493849093182106,0.9999999999999996,0.24878173801968645
0.7061422471960318,0.5014525326721466,0.9999999999999996,0.4973789160569151
0.708438665261847,0.5010448091849833,0.9999999999999996,0.5038030358834082
0.8679391404350149,0.5000472577082357,0.9999999999999996,0.7567271115836361
0.711267304242455,0.5059174632360599,0.9999999999999996,0.5120067710492999
0.7049358135133214,0.5028270300604436,0.9999999999999996,0.49392378357035166
0.8654692486550849,0.5000032330933986,0.9999999999999996,0.7481053330549374
0.5000000026341774,0.7500000708074736,0.9999999999999996,0.25001646395576105
0.49999999813689927,0.7500429817201519,0.9999999999999996,0.25017193603077476
0.5000000026341774,0.7500020068908861,0.9999999999999996,0.2500080275796548
0.7089628506165806,0.5026321352446238,0.9999999999999996,0.5052919792881307
0.706414741956134,0.5060927847018293,0.9999999999999996,0.4982185327822303
0.8642380702590579,0.5000259787212253,0.9999999999999996,0.7438655042062123
0.7068725347561519,0.5003382380621655,0.9999999999999996,0.49935204353982854
0.9993733306611832,0.007851323519308395,0.9999999999999996,0.9975682124804899
0.867799000997834,0.5000247859507063,0.9999999999999996,0.7562061880628403
0.8686055346922071,0.4999999999999999,0.9999999999999996,0.7590535876563279
0.5036997487519643,0.7537136946197339,0.9999999999999996,0.2574830705420747
0.5000000015734801,0.7500052384945535,0.9999999999999996,0.25002095776883687
0.7068368403991971,0.5009932919851521,0.9999999999999996,0.4992990890088286
0.5000000007715323,0.7500279067042352,0.9999999999999996,0.2501116336577843
0.5000000007713048,0.7500155030051725,0.9999999999999996,0.25006197934866015
0.5000000026341774,0.7500054184888558,0.9999999999999996,0.25002167407286313
0.8687671634392323,0.5000887039721595,0.9999999999999996,0.7596532866068487
0.5000000026341774,0.7500050617948419,0.9999999999999996,0.25012753318941605
0.4999999981373555,0.7500016901870106,0.9999999999999996,0.2500067644847835
0.505178608245713,0.7552054224652023,0.9999999999999996,0.2605192306225696
0.7112950054986207,0.5059509928225783,0.9999999999999996,0.5120463751581746
0.8654164505182899,0.5000141627439599,0.9999999999999996,0.747929759533129
0.7071971724235966,0.5036401455054789,0.9999999999999996,0.5003083735030027
0.8683531246160631,0.500007459360444,0.9999999999999996,0.7581325892370725
0.7040950572972062,0.5067776229765308,0.9999999999999996,0.4916441317280036
0.5000000026341774,0.7500209395558093,0.9999999999999996,0.2500837599329602
0.8621391082191195,0.5000417342407397,0.9999999999999996,0.7367800279840749
0.4999999981373827,0.7500000514996628,0.9999999999999996,0.25000020972389636
0.8635208784825699,0.4999999999999999,0.9999999999999996,0.7413762525255692
0.5001361751666968,0.750139170917165,0.9999999999999996,0.2502843779203398
0.5015220870522592,0.7515331458086718,0.9999999999999996,0.2530930785157004
0.5000000026341774,0.7500412703664704,0.9999999999999996,0.2500834610103673
0.5000000026341774,0.7500083358507343,0.9999999999999996,0.25003334368088376
0.7050096754048174,0.5029631421772365,0.9999999999999996,0.494119474972577
0.7050688039701523,0.500465913034561,0.9999999999999996,0.4942734490769211
0.5000000026341774,0.7500206176634603,0.9999999999999996,0.2500824718308642
0.9993093179774396,0.007825696359896269,0.9999999999999996,0.9973372109891377
0.7046905461391755,0.5034198616773,0.9999999999999996,0.49324155494195215
0.5000000026341774,0.7499999999999999,0.9999999999999996,0.25
0.8637726424394766,0.5000085266139651,0.9999999999999996,0.7422438818510475
0.7095604769505057,0.5034838046091074,0.9999999999999996,0.5070299099150313
0.5000000026341774,0.7500096391234172,0.9999999999999996,0.25002884246450297
0.7071280319307963,0.500030214584055,0.9999999999999996,0.5000604216437445
0.5000000026341774,0.7500049062302065,0.9999999999999996,0.2500196250171111
0.4999999981373827,0.75000218620144,0.9999999999999996,0.2500087485501443
0.8672695307443539,0.5000228926472582,0.9999999999999996,0.7544050785199332
0.8657694034774583,0.5000014330938639,0.9999999999999996,0.749273167462738
0.8677386105818333,0.5000185981082946,0.9999999999999996,0.7560621376738643
0.9967011068833442,0.013583186698117639,0.9999999999999996,0.9871528007739909
0.5039837779213698,0.7540110198374383,0.9999999999999996,0.2581089233367485
0.7108366858496318,0.5053005405066848,0.9999999999999996,0.5107134526376723
0.7100376731836492,0.5042861812345745,0.9999999999999996,0.5083858996940251
0.7052865501496846,0.5031976981121813,0.9999999999999996,0.49494690875146696
0.5000000026341774,0.7500006067951005,0.9999999999999996,0.2500024271818755
0.5000000015734798,0.750011692825253,0.9999999999999996,0.25004677504606254
0.7082607749610926,0.5021791252654375,0.9999999999999996,0.5033782709227732
0.8634851938669399,0.5000365473282256,0.9999999999999996,0.7412885565318137
0.7016328592906838,0.5016997587474079,0.9999999999999996,0.48472465266259623
0.5000000018626446,0.750004675684413,0.9999999999999996,0.2500187065504575
0.7051501234253416,0.5031797570266467,0.9999999999999996,0.49450887884605027
0.7081044923016484,0.5025076294721632,0.9999999999999996,0.5028405077766502
0.7092627642920601,0.5030834708280356,0.9999999999999996,0.5062049690655506
0.864268537174689,0.5000000309350299,0.9999999999999996,0.7440692287439032
0.7060446364385683,0.5015021002977473,0.9999999999999996,0.49700932041664597
0.4951401870945715,0.7452041014742432,0.9999999999999996,0.24057718105484796
0.8642734599961273,0.5000001926730083,0.9999999999999996,0.7439905456632123
0.49773992040216836,0.7477450257396863,0.9999999999999996,0.24551039111503134
0.5019079153590643,0.751927733768258,0.9999999999999996,0.2539024487198427
0.8643369839208552,0.5001435418594055,0.9999999999999996,0.7443448387288477
0.5000000026341774,0.7500014856250121,0.9999999999999996,0.2500059425088769
0.5000000026341774,0.7500075115990794,0.9999999999999996,0.2500300465846335
0.5000000007715323,0.75000719583506,0.9999999999999996,0.25002878706932624
0.5000000026341774,0.7500020919776558,0.9999999999999996,0.25001790336124025
0.7093603503474152,0.5031930914812184,0.9999999999999996,0.5064288996897346
0.8658978616304922,0.50000128937651,0.9999999999999996,0.7495596576821159
0.707403153250444,0.5027209155632986,0.9999999999999996,0.5008566355728253
0.49934985883532884,0.7493645969208549,0.9999999999999996,0.2487595116312321
0.49877093403744094,0.7487757061034559,0.9999999999999996,0.24756396802513073
0.7082061903616429,0.5016303636324968,0.9999999999999996,0.5033315160663608
0.7071634556821763,0.5046072531233761,0.9999999999999996,0.5002094926475555
0.7101020162526983,0.5042455851419589,0.9999999999999996,0.508563262742866
0.7082702471578483,0.5021696759276522,0.9999999999999996,0.5033230873503458
0.7041229425774143,0.5042115979855484,0.9999999999999996,0.4916505982724796
0.5000000026341774,0.7500077666826288,0.9999999999999996,0.2500310669911837
0.7076893102381734,0.5018512490660416,0.9999999999999996,0.5017454773106533
0.8699445066268799,0.5000003126536421,0.9999999999999996,0.7637011946578005
0.7041562106555165,0.5041640341135467,0.9999999999999996,0.49174128110476834
0.8661978343142266,0.5000050194307052,0.9999999999999996,0.7506060541123732
0.49999999813712676,0.7500168900831214,0.9999999999999996,0.2500675651995828
0.865835361305504,0.500022162412833,0.9999999999999996,0.7493837942457959
0.4975862379109637,0.7476211103169528,0.9999999999999996,0.24529138109755516
0.7056257851075178,0.5021585070014721,0.9999999999999996,0.4959666525295817
0.8656416715935558,0.5000240416534122,0.9999999999999996,0.7486962328351706
0.500000000771588,0.7500049394517574,0.9999999999999996,0.25001976458504016
0.5000000026341774,0.7499999999999999,0.9999999999999996,0.25
0.4992494836575189,0.749269901662464,0.9999999999999996,0.24858149499469678
0.7075044789365394,0.500564058669039,0.9999999999999996,0.5011293862573063
0.5000000007717593,0.7500151558718617,0.9999999999999996,0.25006062813131136
0.7080738588688854,0.5034098342582838,0.9999999999999996,0.5028040862079849
0.7055748225307328,0.5021900894105435,0.9999999999999996,0.49575129497844306
0.7102204976881997,0.5027896279916486,0.9999999999999996,0.5089062524179254
0.8661876586254359,0.5000000335276126,0.9999999999999996,0.7505743878170288
0.708614285404073,0.5021381664448953,0.9999999999999996,0.5043024630732005
0.7057959259387352,0.5018541949676801,0.9999999999999996,0.49631779079909566
0.7099118286190296,0.500300438012389,0.9999999999999996,0.5079816239547088
0.5000000026341774,0.7500473188230963,0.9999999999999996,0.2500961477647162
0.5000000026341774,0.7500306046740568,0.9999999999999996,0.2501399093055255
0.7070745600171552,0.5001434244307152,0.9999999999999996,0.49991021225638477
0.7075243523588279,0.5022226825009556,0.9999999999999996,0.501238012993326
0.5000000026341774,0.7499999999999999,0.9999999999999996,0.25
0.5000000026341774,0.7499999999999999,0.9999999999999996,0.25
0.705486690445781,0.5040403094689084,0.9999999999999996,0.49557648633425444
0.5000000026341774,0.7500135382660948,0.9999999999999996,0.2500541537975183
0.8683040004311364,0.5000064613968962,0.9999999999999996,0.7579495915861157
0.7087565113390282,0.5034525027785615,0.9999999999999996,0.5047568956438563
0.8637967062071195,0.4999999999999999,0.9999999999999996,0.7423383629517349
0.5000000026341774,0.750006151909195,0.9999999999999996,0.2500246077881645
0.49999999627516395,0.7500271355917095,0.9999999999999996,0.2501064895993857
0.49858746967326745,0.7486009647344845,0.9999999999999996,0.2472328955452321
0.86694555571368,0.5000000000000024,0.9999999999999996,0.7532788368577464
0.5000000021945709,0.750004120216385,0.9999999999999996,0.2500164785247926
0.8657817961670816,0.500000045079556,0.9999999999999996,0.7491700085722586
0.5000000026341774,0.7499999999999999,0.9999999999999996,0.25
0.705338855608327,0.5025005226564893,0.9999999999999996,0.495044413250861
0.5000000026341774,0.7500160681134203,0.9999999999999996,0.2500331892624692
0.7091001537281899,0.5022162961187199,0.9999999999999996,0.5057810462337876
0.5000000026341774,0.7500013545361874,0.9999999999999996,0.2500054181520896
0.5000000026341774,0.750019912026016,0.9999999999999996,0.25007964948984235
0.8638196447265225,0.5000229885342211,0.9999999999999996,0.7425374044779081
0.8673158022707221,0.5000000000000019,0.9999999999999996,0.7545279012813514
0.5000000018626446,0.7500295298211708,0.9999999999999996,0.2500704075002278
0.7072228083548667,0.5004734214641073,0.9999999999999996,0.5003292065548187
0.8658821346435795,0.5000000398641591,0.9999999999999996,0.7495085184766617
0.7072720775341601,0.5048801939350036,0.9999999999999996,0.5005188142383492
0.5000000026341774,0.7500003819123924,0.9999999999999996,0.2500015276498218
0.4978196486698389,0.7478263677341689,0.9999999999999996,0.2456756055380119
0.7049407861782537,0.5030584932346018,0.9999999999999996,0.4939204310542593
0.7068647701435441,0.5003553240010559,0.9999999999999996,0.49934240688520526
0.5000000026341774,0.7499999999999999,0.9999999999999996,0.25
0.5000000026341774,0.7500200188971595,0.9999999999999996,0.25008007720497366
0.8646887709354444,0.4999999999999999,0.9999999999999996,0.7454112368285138
0.7047081205551254,0.503386470074147,0.9999999999999996,0.49327293256995963
0.8666503109156289,0.5000082561267272,0.9999999999999996,0.7522373178632769
0.8660482986570656,0.500041963457267,0.9999999999999996,0.7501322524308779
0.5000000007715323,0.7500191661263961,0.9999999999999996,0.2500766682423436
0.8667112945673482,0.5000078475023634,0.9999999999999996,0.7524334516248605
0.7081736204707225,0.504364760844537,0.9999999999999996,0.5030624151911672
0.49999999627470204,0.7500002519531124,0.9999999999999996,0.25000242154965946
0.8669613883032546,0.5000011012194671,0.9999999999999996,0.7533399378836507
0.7042912640411845,0.5040006121630918,0.9999999999999996,0.49214883812969384
0.8693798613156176,0.5000386732523298,0.9999999999999996,0.7617811125280606
0.5005133950217683,0.7505295906157174,0.9999999999999996,0.25109210910974844
0.7045020496185999,0.5036897525041775,0.9999999999999996,0.49272649388757817
0.5000000026341774,0.7500000050898747,0.9999999999999996,0.2500000203594992
0.5000000026341774,0.750002866938343,0.9999999999999996,0.25001690776880037
0.49999999813735535,0.7500041455332944,0.9999999999999996,0.2500165859272694
0.7077253671927325,0.5011004745005053,0.9999999999999996,0.5017547527000883
0.8657700155900219,0.5000158159872699,0.9999999999999996,0.7491318767718435
0.7068794045192092,0.5045902067609795,0.9999999999999996,0.49944089986202844
0.7060147061920976,0.5015432352440878,0.9999999999999996,0.4969230465274107
0.7072757303441224,0.501167285608989,0.9999999999999996,0.5005137399364838
1.0009028403778686,0.014060317679960223,0.9999999999999996,1.0038600142286058
0.7099833551184094,0.5040837198501555,0.9999999999999996,0.508235583119354
0.5007798002494188,0.7507831859912105,0.9999999999999996,0.2515743709076915
0.7090289051254542,0.5028240231590171,0.9999999999999996,0.5056799317103232
0.7084850450317969,0.5025062717105213,0.9999999999999996,0.5039450607587529
0.4999999989088863,0.7500118086324157,0.9999999999999996,0.2500420212697557
0.7111037645816245,0.5014710152900672,0.9999999999999996,0.5114104612705028
0.7082913815382705,0.5017156249369588,0.9999999999999996,0.5034430121351327
0.7054651188466744,0.5023189660906462,0.9999999999999996,0.49538357823362544
0.7037717248408345,0.504745082819874,0.9999999999999996,0.4908011102038644
0.4999999981373617,0.7500001012979346,0.9999999999999996,0.2500004089170155
0.7093372261134138,0.5031595418781178,0.9999999999999996,0.5063590145757677
0.5000000007715323,0.7501156587579624,0.9999999999999996,0.25024546994597396
0.8682850501253785,0.5000000335276125,0.9999999999999996,0.7578689279583463
0.8671954109392974,0.5000324346211906,0.9999999999999996,0.7541510320476451
0.5000000026341774,0.7499999999999999,0.9999999999999996,0.25
0.5000000015730252,0.7500066903219249,0.9999999999999996,0.2500267651930496
0.7069803517409177,0.5001861689068137,0.9999999999999996,0.4996503098941544
0.708958932420512,0.5026352931045028,0.9999999999999996,0.505429883419638
0.8633705431421327,0.49999999999999994,0.9999999999999996,0.7409436536966525
0.7063502714000067,0.5011045956599187,0.9999999999999996,0.49793687770043926
0.7073415631082394,0.5003512176451212,0.9999999999999996,0.5007029212651447
0.7075844596717498,0.5017748815323274,0.9999999999999996,0.5013659217797393
0.7061708614462444,0.5003777815919908,0.9999999999999996,0.4973743148386238
0.8672943830126549,0.5000020475782008,0.9999999999999996,0.7545166312617066
0.4981656256292273,0.7481750361484846,0.9999999999999996,0.24637557929291337
0.4969228828081338,0.7469490831134251,0.9999999999999996,0.2440870275269253
0.7062750703261585,0.5044986826194013,0.9999999999999996,0.4977155133477733
0.5000000026341774,0.7500052469557585,0.9999999999999996,0.2500209879331572
0.5000000007713058,0.7500205779015028,0.9999999999999996,0.25008175279240585
0.7092131091752577,0.5029946320330645,0.9999999999999996,0.506025247964738
0.7022582890230306,0.5068643364323044,0.9999999999999996,0.48658395206517563
0.7078807729812857,0.5010987781590495,0.9999999999999996,0.5022460125033033
0.4958619499298937,0.7458790707758995,0.9999999999999996,0.24182606978247942
0.7067631617092696,0.5009112853865483,0.9999999999999996,0.49903226924246835
0.8680671658705141,0.4999999999999998,0.9999999999999996,0.7571691425115805
